[2025-03-02 19:54:44,637] INFO - [2025-03-02 19:54:44] Machine 2 received message from 3, Received Clock: 1, Queue Length: 3, Updated Logical Clock: 2
[2025-03-02 19:55:27,837] INFO - [2025-03-02 19:55:27] Machine 2 received message from 1, Received Clock: 149, Queue Length: 24, Updated Logical Clock: 150
[2025-03-02 19:55:28,839] INFO - [2025-03-02 19:55:28] Machine 2 received message from 1, Received Clock: 154, Queue Length: 23, Updated Logical Clock: 155
[2025-03-02 19:55:29,845] INFO - [2025-03-02 19:55:29] Machine 2 received message from 3, Received Clock: 159, Queue Length: 23, Updated Logical Clock: 160
[2025-03-02 19:55:30,848] INFO - [2025-03-02 19:55:30] Machine 2 received message from 1, Received Clock: 161, Queue Length: 25, Updated Logical Clock: 162
[2025-03-02 19:55:31,854] INFO - [2025-03-02 19:55:31] Machine 2 received message from 1, Received Clock: 163, Queue Length: 26, Updated Logical Clock: 164
[2025-03-02 19:55:32,859] INFO - [2025-03-02 19:55:32] Machine 2 received message from 1, Received Clock: 166, Queue Length: 27, Updated Logical Clock: 167
[2025-03-02 19:55:33,864] INFO - [2025-03-02 19:55:33] Machine 2 received message from 3, Received Clock: 170, Queue Length: 27, Updated Logical Clock: 171
[2025-03-02 19:55:34,871] INFO - [2025-03-02 19:55:34] Machine 2 received message from 3, Received Clock: 172, Queue Length: 28, Updated Logical Clock: 173
[2025-03-02 19:55:35,879] INFO - [2025-03-02 19:55:35] Machine 2 received message from 3, Received Clock: 174, Queue Length: 28, Updated Logical Clock: 175
[2025-03-02 19:55:36,885] INFO - [2025-03-02 19:55:36] Machine 2 received message from 3, Received Clock: 175, Queue Length: 29, Updated Logical Clock: 176
[2025-03-02 19:55:37,890] INFO - [2025-03-02 19:55:37] Machine 2 received message from 3, Received Clock: 180, Queue Length: 28, Updated Logical Clock: 181
[2025-03-02 19:55:38,896] INFO - [2025-03-02 19:55:38] Machine 2 received message from 1, Received Clock: 182, Queue Length: 28, Updated Logical Clock: 183
[2025-03-02 19:55:39,904] INFO - [2025-03-02 19:55:39] Machine 2 received message from 1, Received Clock: 184, Queue Length: 30, Updated Logical Clock: 185
[2025-03-02 19:55:40,909] INFO - [2025-03-02 19:55:40] Machine 2 received message from 1, Received Clock: 186, Queue Length: 31, Updated Logical Clock: 187
[2025-03-02 19:55:41,914] INFO - [2025-03-02 19:55:41] Machine 2 received message from 3, Received Clock: 188, Queue Length: 31, Updated Logical Clock: 189
[2025-03-02 19:55:42,920] INFO - [2025-03-02 19:55:42] Machine 2 received message from 1, Received Clock: 196, Queue Length: 32, Updated Logical Clock: 197
[2025-03-02 19:55:43,925] INFO - [2025-03-02 19:55:43] Machine 2 received message from 1, Received Clock: 198, Queue Length: 32, Updated Logical Clock: 199
[2025-03-02 19:55:44,927] INFO - [2025-03-02 19:55:44] Machine 2 received message from 3, Received Clock: 207, Queue Length: 33, Updated Logical Clock: 208
[2025-03-02 19:55:45,929] INFO - [2025-03-02 19:55:45] Machine 2 received message from 1, Received Clock: 213, Queue Length: 32, Updated Logical Clock: 214
[2025-03-02 19:55:46,933] INFO - [2025-03-02 19:55:46] Machine 2 received message from 3, Received Clock: 217, Queue Length: 33, Updated Logical Clock: 218
[2025-03-02 19:55:47,937] INFO - [2025-03-02 19:55:47] Machine 2 received message from 1, Received Clock: 218, Queue Length: 33, Updated Logical Clock: 219
[2025-03-02 19:55:48,939] INFO - [2025-03-02 19:55:48] Machine 2 received message from 1, Received Clock: 219, Queue Length: 33, Updated Logical Clock: 220
[2025-03-02 19:55:49,940] INFO - [2025-03-02 19:55:49] Machine 2 received message from 3, Received Clock: 223, Queue Length: 34, Updated Logical Clock: 224
[2025-03-02 19:55:50,941] INFO - [2025-03-02 19:55:50] Machine 2 received message from 3, Received Clock: 231, Queue Length: 33, Updated Logical Clock: 232
[2025-03-02 19:55:51,947] INFO - [2025-03-02 19:55:51] Machine 2 received message from 3, Received Clock: 246, Queue Length: 33, Updated Logical Clock: 247
[2025-03-02 19:55:52,951] INFO - [2025-03-02 19:55:52] Machine 2 received message from 1, Received Clock: 251, Queue Length: 33, Updated Logical Clock: 252
[2025-03-02 19:55:53,957] INFO - [2025-03-02 19:55:53] Machine 2 received message from 3, Received Clock: 253, Queue Length: 32, Updated Logical Clock: 254
[2025-03-02 19:55:54,962] INFO - [2025-03-02 19:55:54] Machine 2 received message from 3, Received Clock: 255, Queue Length: 32, Updated Logical Clock: 256
[2025-03-02 19:55:55,965] INFO - [2025-03-02 19:55:55] Machine 2 received message from 3, Received Clock: 258, Queue Length: 34, Updated Logical Clock: 259
[2025-03-02 19:55:56,967] INFO - [2025-03-02 19:55:56] Machine 2 received message from 3, Received Clock: 259, Queue Length: 34, Updated Logical Clock: 260
[2025-03-02 19:55:57,972] INFO - [2025-03-02 19:55:57] Machine 2 received message from 3, Received Clock: 261, Queue Length: 34, Updated Logical Clock: 262
[2025-03-02 19:55:58,973] INFO - [2025-03-02 19:55:58] Machine 2 received message from 3, Received Clock: 262, Queue Length: 35, Updated Logical Clock: 263
[2025-03-02 19:55:59,978] INFO - [2025-03-02 19:55:59] Machine 2 received message from 1, Received Clock: 265, Queue Length: 36, Updated Logical Clock: 266
[2025-03-02 19:56:00,985] INFO - [2025-03-02 19:56:00] Machine 2 received message from 1, Received Clock: 274, Queue Length: 36, Updated Logical Clock: 275
[2025-03-02 19:56:01,991] INFO - [2025-03-02 19:56:01] Machine 2 received message from 1, Received Clock: 276, Queue Length: 37, Updated Logical Clock: 277
[2025-03-02 19:56:02,996] INFO - [2025-03-02 19:56:02] Machine 2 received message from 1, Received Clock: 279, Queue Length: 37, Updated Logical Clock: 280
[2025-03-02 19:56:03,639] INFO - Machine 2 shutting down.
[2025-03-02 19:56:04,001] INFO - [2025-03-02 19:56:04] Machine 2 received message from 1, Received Clock: 284, Queue Length: 39, Updated Logical Clock: 285
